L,R,F,S,Revenue
0.3658123227104536,1.665924319608016,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.33432548853575494,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3773249906965178,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6998212569022396,-0.3161158954998102,0
-2.4374604796636237,1.665924319608016,-0.46332399501804367,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.16232747989270327,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3988247417768993,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,0.1386690352326371,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.2483264842142291,0.6149691158313672,1
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,0.0956695330718742,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.31282573745537345,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.527823248259188,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,2.2241448900296383,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.16232747989270327,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.07632847557117745,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.291325986374992,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3988247417768993,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.527823248259188,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,0.4396655503579775,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3558252396161364,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.05482872449079599,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3558252396161364,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.1408277288123218,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.31282573745537345,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.33432548853575494,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.291325986374992,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.2483264842142291,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,0.009670528750348377,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.22682673313384763,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.2483264842142291,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.31282573745537345,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3988247417768993,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3773249906965178,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.11932797773194036,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.46332399501804367,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.26982623529461053,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.3773249906965178,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.665924319608016,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.291325986374992,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.31282573745537345,0.10857399053521742,0
0.3658123227104536,1.371174117126034,0.37516629711683314,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,1.5791523576181945,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.5256645546795033,-0.22494954990036925,1
0.3658123227104536,1.371174117126034,0.8051613187244623,2.1804802632881515,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.05482872449079599,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.26982623529461053,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,1.36415484681438,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,0.7621618165636993,0.7332595385195795,1
0.3658123227104536,1.371174117126034,-0.3988247417768993,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.3773249906965178,5.631496269598919,1
-2.4374604796636237,1.371174117126034,0.5471643057598847,4.927299703287662,1
0.3658123227104536,1.371174117126034,0.35366654603645165,8.023518490581893,1
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.3558252396161364,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.46332399501804367,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.33432548853575494,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.3773249906965178,1.5052119683079779,1
-2.4374604796636237,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4418242439376622,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5063234971788065,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.26982623529461053,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.009670528750348377,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.3988247417768993,1.5733034966358592,1
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6568217547414767,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.11932797773194036,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.2031682884737815,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.3988247417768993,0.640237740070447,1
0.3658123227104536,1.371174117126034,-0.33432548853575494,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.37516629711683314,0.06578378423978554,0
0.3658123227104536,1.371174117126034,-0.1408277288123218,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.37516629711683314,0.863052441323779,0
0.3658123227104536,1.371174117126034,-0.31282573745537345,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.05482872449079599,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.11716928415225565,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.3988247417768993,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.5471643057598847,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.22682673313384763,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.33432548853575494,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.11932797773194036,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.07632847557117745,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4418242439376622,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.527823248259188,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.2891672927953073,-0.08203717709222816,1
0.3658123227104536,1.371174117126034,0.8266610698048437,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.3106670438756888,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.3558252396161364,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.2483264842142291,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.22466803955416292,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.3773249906965178,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.07632847557117745,0.15362616969145196,1
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.09782822665155891,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.6116635590010291,2.482794941513805,1
0.3658123227104536,1.371174117126034,-0.31282573745537345,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.2461677906345444,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4418242439376622,1.7760392505743976,1
0.3658123227104536,1.371174117126034,-0.3558252396161364,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.05482872449079599,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5063234971788065,2.5710574431060373,1
0.3658123227104536,1.371174117126034,0.39666604819721457,0.046920737893115474,0
0.3658123227104536,1.371174117126034,-0.6138222525807139,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.009670528750348377,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,1.3856545978947614,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.37516629711683314,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.11716928415225565,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.3773249906965178,2.0914759808978434,1
0.3658123227104536,1.371174117126034,-0.46332399501804367,2.899917372554713,1
0.3658123227104536,1.371174117126034,-0.033328973410414534,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.18382723097308473,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.26982623529461053,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.009670528750348377,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.1408277288123218,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.11932797773194036,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.1408277288123218,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.2031682884737815,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.5256645546795033,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6998212569022396,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.26766754171492585,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.22682673313384763,0.0566100461356693,1
0.3658123227104536,1.371174117126034,-0.6353220036610953,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.527823248259188,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,0.0956695330718742,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.8481608208852252,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5708227504199509,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4418242439376622,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,0.5041648035991219,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.2053269820534662,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.7191623144029364,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.891160323045988,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.42032449285728074,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5493229993395695,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.3106670438756888,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.6568217547414767,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.09782822665155891,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.5708227504199509,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.2053269820534662,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.5923225015003324,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.4848237460984251,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.22466803955416292,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.16232747989270327,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.46332399501804367,-0.3161158954998102,0
-2.4374604796636237,1.371174117126034,-0.3773249906965178,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.527823248259188,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.1408277288123218,0.7392545949870045,0
0.3658123227104536,1.371174117126034,0.6546630611617921,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.09782822665155891,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.07632847557117745,0.18570690592370298,1
0.3658123227104536,1.371174117126034,-0.6783215058218582,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.22682673313384763,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,0.3106670438756888,-0.3161158954998102,0
0.3658123227104536,1.371174117126034,-0.7213210079826211,-0.3161158954998102,0
